id_arete;parent;lstpoints;highway;nom;surface
33898657-8;33898657;[8254491234, 5487050110, 388382226, 6256038972, 388382227, 6256038971, 388382229, 5487050109, 388382230, 5487050108, 5487050107, 388382232, 388382234, 5487050106, 388382236, 388382239, 1796035921];residential;Boulevard du Rempart Lachepaillet;asphalt
33898657-9;33898657;[1796035921, 388189778];residential;Boulevard du Rempart Lachepaillet;asphalt
33898659-1;33898659;[255321717, 12589755966, 3668904712];residential;Place des Basques;asphalt
33898659-2;33898659;[3668904712, 8242420520];residential;Place des Basques;asphalt
33898668-1;33898668;[1829826279, 2502504414];pedestrian;Rue Argenterie;paving_stones
33898668-2;33898668;[2502504414, 1829826278, 388382285, 10929143674];pedestrian;Rue Argenterie;paving_stones
33898668-3;33898668;[10929143674, 388382293];pedestrian;Rue Argenterie;paving_stones
33898673-1;33898673;[1829826282, 2502504413];pedestrian;Rue de la Salie;paving_stones
33898673-2;33898673;[2502504413, 388382303];pedestrian;Rue de la Salie;paving_stones
33898673-3;33898673;[388382303, 388382307, 388382309, 388382312, 255401810];pedestrian;Rue de la Salie;paving_stones
33898676-1;33898676;[388382331, 5464791122, 6159080940];pedestrian;Rue Bernadou;
33898676-2;33898676;[6159080940, 6154744495];pedestrian;Rue Bernadou;
33898676-3;33898676;[6154744495, 388382328];pedestrian;Rue Bernadou;
33898677-1;33898677;[388382332, 4109357217, 10929144611];pedestrian;Rue de Luc;paving_stones
33898677-2;33898677;[10929144611, 388382335];pedestrian;Rue de Luc;paving_stones
33898679-1;33898679;[388382341, 2779738355];residential;Rue Sabaterie;asphalt
33898679-2;33898679;[2779738355, 2779738353];residential;Rue Sabaterie;asphalt
33898679-3;33898679;[2779738353, 388382339];residential;Rue Sabaterie;asphalt
33898679-4;33898679;[388382339, 4109357218];residential;Rue Sabaterie;asphalt
33898680-1;33898680;[388382386, 2436291997];residential;Rue des Faures;asphalt
33898680-2;33898680;[2436291997, 7636051503];residential;Rue des Faures;asphalt
33898683-1;33898683;[388382222, 5732084627];residential;Rue des Faures;asphalt
33898683-2;33898683;[5732084627, 388382223, 388382224, 269247910];residential;Rue des Faures;asphalt
33898684-1;33898684;[631661837, 631661834, 631661835, 2779738353];pedestrian;Place Montaut;asphalt
33898684-2;33898684;[2779738353, 2779738355];pedestrian;Place Montaut;asphalt
33898684-3;33898684;[2779738355, 631661837];pedestrian;Place Montaut;asphalt
33898685-1;33898685;[388382440, 388382450];pedestrian;Rue Lagréou;
33898685-2;33898685;[388382450, 388382297];pedestrian;Rue Lagréou;
33898685-3;33898685;[388382297, 4014816154];pedestrian;Rue Lagréou;
33898685-4;33898685;[4014816154, 4014816148];pedestrian;Rue Lagréou;
33898687-1;33898687;[388382414, 388382452, 388386048, 388386051, 388382455, 388382418];pedestrian;Place des Victoires;
33898687-2;33898687;[388382418, 388382414];pedestrian;Place des Victoires;
33898688-1;33898688;[388382460, 388382463];pedestrian;Rue des Augustins;asphalt
33898688-2;33898688;[388382463, 388382466, 4109357221];pedestrian;Rue des Augustins;asphalt
33898690-1;33898690;[8887883469, 5422316982, 388382473, 5487050098];residential;Rue de l'Abesque;asphalt
33898690-2;33898690;[5487050098, 2441501537, 5487050099, 388382475, 5487050100, 269247910];residential;Rue de l'Abesque;asphalt
33898696-1;33898696;[388382386, 2436291995, 388382389, 2436291990, 1797141975];residential;Boulevard du Rempart Lachepaillet;asphalt
33898696-2;33898696;[1797141975, 2436291983, 388382393, 1797141974];residential;Boulevard du Rempart Lachepaillet;asphalt
33899076-1;33899076;[4868366905, 631661838, 3513549746];pedestrian;Place Monseigneur Vansteenberghe;paving_stones
33899076-2;33899076;[3513549746, 631661839, 7930570162];pedestrian;Place Monseigneur Vansteenberghe;paving_stones
33899076-3;33899076;[7930570162, 2441501516, 388386015, 388386019, 3513549747];pedestrian;Place Monseigneur Vansteenberghe;paving_stones
33899076-4;33899076;[3513549747, 4868366905];pedestrian;Place Monseigneur Vansteenberghe;paving_stones
33899077-1;33899077;[388382328, 6154744496];pedestrian;Rue Port de Suzeye;paving_stones
33899077-2;33899077;[6154744496, 388382329];pedestrian;Rue Port de Suzeye;paving_stones
33899079-1;33899079;[2441627780, 255400671];pedestrian;Rue du Pilori;sett
33899079-2;33899079;[255400671, 10929143690];pedestrian;Rue du Pilori;sett
33899079-3;33899079;[10929143690, 388382326, 388382303];pedestrian;Rue du Pilori;sett
33899080-1;33899080;[388382339, 7207878242, 388382411, 6583692159, 388382332];residential;Rue Montaut;sett
33899080-2;33899080;[388382332, 6583692160, 388382337];residential;Rue Montaut;sett
33899081-1;33899081;[388382353, 388382350, 4466289082];pedestrian;Rue Vieille Boucherie;asphalt
33899081-2;33899081;[4466289082, 4466289081];pedestrian;Rue Vieille Boucherie;asphalt
33899081-3;33899081;[4466289081, 2436292001, 388382405];pedestrian;Rue Vieille Boucherie;asphalt
33899195-1;33899195;[388487694, 12607128664];pedestrian;Pont Pannecau;asphalt
33899195-2;33899195;[12607128664, 254920559];pedestrian;Pont Pannecau;asphalt
33907998-1;33907998;[255403449, 1890041741, 4117156040];residential;Rue Gustave Eiffel;
33907998-2;33907998;[4117156040, 255403450, 1797215410];residential;Rue Gustave Eiffel;
33907998-3;33907998;[1797215410, 5484528524, 1829828192, 1829828185];residential;Rue Gustave Eiffel;
33908590-1;33908590;[388496637, 1829828168, 3730550163, 388496638];primary;Giratoire d’Aquitaine;asphalt
33908590-2;33908590;[388496638, 1829828198, 388496639, 717795310, 388496640];primary;Giratoire d’Aquitaine;asphalt
33908590-3;33908590;[388496640, 1829828158, 3730550164, 254522035];primary;Giratoire d’Aquitaine;asphalt
33908592-1;33908592;[388496640, 5484528689, 1829830239, 5484528690, 5484528667, 5484528691, 476292640, 5484528668, 476292646, 5484528669, 1797205791, 3634129046];primary;Avenue de l'Aquitaine;asphalt
33908592-2;33908592;[3634129046, 476292647, 1797205760, 5484528649, 5484528650, 1797205748, 5484528651, 493187536, 1797205743, 5484528652, 476292648, 5484528647, 5484528582, 5484528648, 476292649];primary;Avenue de l'Aquitaine;asphalt
34571115-1;34571115;[3635764344, 3635764345, 255402866];secondary;Giratoire Dassié;asphalt
34571115-2;34571115;[255402866, 3635764337, 401332551];secondary;Giratoire Dassié;asphalt
34571115-3;34571115;[401332551, 1797215399, 3635764338, 3635764339, 401332553];secondary;Giratoire Dassié;asphalt
34571115-4;34571115;[401332553, 3635764340, 3635764341, 6406843625, 255402931];secondary;Giratoire Dassié;asphalt
34571115-5;34571115;[255402931, 401332568, 401332556, 3635764342, 255403449];secondary;Giratoire Dassié;asphalt
34571115-6;34571115;[255403449, 401332558, 3635764343, 401332562];secondary;Giratoire Dassié;asphalt
34571115-7;34571115;[401332562, 401332560, 3635764344];secondary;Giratoire Dassié;asphalt
34571119-1;34571119;[401332562, 1890041672, 5484526671, 4117139168];secondary;Avenue Duvergier de Hauranne;asphalt
34571119-2;34571119;[4117139168, 401332578, 401332570];secondary;Avenue Duvergier de Hauranne;asphalt
39726137-1;39726137;[476283458, 8438600321];residential;Giratoire Albert Thomas;asphalt
39726137-2;39726137;[8438600321, 1840379708, 2858096163, 6753623794];residential;Giratoire Albert Thomas;asphalt
39726137-3;39726137;[6753623794, 2858096160, 2858096157, 2858096165, 476283454];residential;Giratoire Albert Thomas;asphalt
39726146-1;39726146;[476283457, 476283486];residential;Rue René Cuzacq;asphalt
39726146-2;39726146;[476283486, 3874411854, 476283463];residential;Rue René Cuzacq;asphalt
39726157-1;39726157;[476283463, 6167963119, 6753623800];residential;Rue René Cuzacq;
39726157-2;39726157;[6753623800, 476283458];residential;Rue René Cuzacq;
39726158-1;39726158;[570763260, 4241174164];residential;Rue René Cuzacq;
39726158-2;39726158;[4241174164, 7695764686, 476283464];residential;Rue René Cuzacq;
39726160-1;39726160;[476283484, 5808917270, 5808917269];residential;Rue de l'Adour;asphalt
39726160-2;39726160;[5808917269, 476283485, 7695922593, 476283490, 8758462032];residential;Rue de l'Adour;asphalt
39726160-3;39726160;[8758462032, 8758462086, 1795796667, 476283489];residential;Rue de l'Adour;asphalt
39726968-1;39726968;[255403500, 5484528673, 5484528685, 255403501];primary_link;Avenue de l'Aquitaine;asphalt
39726968-2;39726968;[255403501, 5484528659, 5484528660, 4109194047, 5484528661, 5484528662, 255403502, 5484528654, 5484528663, 5484528664, 255403503];primary_link;Avenue de l'Aquitaine;asphalt
39726978-1;39726978;[476292650, 5484528628, 388496643, 1797148154];primary;Avenue André Grimard;asphalt
39726978-2;39726978;[1797148154, 718368474, 5484528629, 388496645, 5484528630, 1797148162];primary;Avenue André Grimard;asphalt
39729516-1;39729516;[1806149144, 8963275772, 1806149150];tertiary;Rue des Lisses;asphalt
39729516-2;39729516;[1806149150, 5494546559, 706302251, 1801329749];tertiary;Rue des Lisses;asphalt
39729516-3;39729516;[1801329749, 5494546548, 1837681174];tertiary;Rue des Lisses;asphalt
39741878-1;39741878;[254052437, 2024606320];primary;Boulevard du BAB;asphalt
39741878-2;39741878;[2024606320, 7040731316];primary;Boulevard du BAB;asphalt
39741881-1;39741881;[476450932, 5641481545, 5641481540, 2612722757];residential;Quai de Lesseps;asphalt
39741881-2;39741881;[2612722757, 5641481541, 5641481542, 254936111];residential;Quai de Lesseps;asphalt
39741885-1;39741885;[254936112, 5641481557, 2612722758];primary;Avenue Henri Grenet;asphalt
39741885-2;39741885;[2612722758, 5641481555, 5641481556, 5641481553, 5641481554, 254936751];primary;Avenue Henri Grenet;asphalt
39741886-1;39741886;[254936751, 5641481552, 5641481551, 5641481549, 2612722759];primary;Avenue Henri Grenet;asphalt
39741886-2;39741886;[2612722759, 5641481550, 254936113];primary;Avenue Henri Grenet;asphalt
40611321-1;40611321;[493187539, 493187537];primary;Avenue de l'Aquitaine;asphalt
40611321-2;40611321;[493187537, 1829830237, 717795053];primary;Avenue de l'Aquitaine;asphalt
40611324-1;40611324;[6406801259, 6406801260];primary;Avenue de l'Aquitaine;asphalt
40611324-2;40611324;[6406801260, 493202390, 6406801268, 3730550160, 493202392, 6406843637, 7622512579];primary;Avenue de l'Aquitaine;asphalt
40636820-1;40636820;[11051176316, 12433863715];residential;Rue de Baltet;
40636820-2;40636820;[12433863715, 1827160752, 1827160749, 10683849188, 10683849189, 1827160744];residential;Rue de Baltet;
40636820-3;40636820;[1827160744, 3554296018, 1879402995];residential;Rue de Baltet;
40636820-4;40636820;[1879402995, 1800874898, 4215208091];residential;Rue de Baltet;
40636820-5;40636820;[4215208091, 1800874896, 1879402987];residential;Rue de Baltet;
44960485-1;44960485;[6167949114, 6212829695, 6212829696, 570056326];unclassified;Chemin de Saint-Étienne;asphalt
44960485-2;44960485;[570056326, 6212829694, 577898267, 6212829693, 4215019252];unclassified;Chemin de Saint-Étienne;asphalt
44960485-3;44960485;[4215019252, 570056330];unclassified;Chemin de Saint-Étienne;asphalt
45018222-1;45018222;[570750535, 3150311592, 751512613];residential;Rue Sainte-Ursule;asphalt
45018222-2;45018222;[751512613, 5824252284, 570750536];residential;Rue Sainte-Ursule;asphalt
45018222-3;45018222;[570750536, 5824252283, 751512633];residential;Rue Sainte-Ursule;asphalt
45018222-4;45018222;[751512633, 5473754749];residential;Rue Sainte-Ursule;asphalt
45018222-5;45018222;[5473754749, 4867744996, 570750538, 10114074342, 1795586397];residential;Rue Sainte-Ursule;asphalt
45018222-6;45018222;[1795586397, 10114074341, 570750539, 1795586401];residential;Rue Sainte-Ursule;asphalt
45018241-1;45018241;[254935706, 5464276919, 3150255638, 5464276918, 570750562];unclassified;Place Sainte-Ursule;asphalt
45018241-2;45018241;[570750562, 2441623407];unclassified;Place Sainte-Ursule;asphalt
45018241-3;45018241;[2441623407, 5824252287];unclassified;Place Sainte-Ursule;asphalt
45018241-4;45018241;[5824252287, 570750535];unclassified;Place Sainte-Ursule;asphalt
45018242-1;45018242;[570750535, 570751025];residential;Rue Sainte-Ursule;asphalt
45018242-2;45018242;[570751025, 578393961];residential;Rue Sainte-Ursule;asphalt
45019898-1;45019898;[8152001267, 1795814043];residential;Rue Émile Betsellère;asphalt
45019898-2;45019898;[1795814043, 3874411846, 7695786525, 570763260];residential;Rue Émile Betsellère;asphalt
45425190-1;45425190;[8138561237, 8138561228, 8138561227, 5863469340];residential;Rue Sergent Marcel Duhau;asphalt
45425190-2;45425190;[5863469340, 3874411852, 570056473, 8138561226, 5863469326];residential;Rue Sergent Marcel Duhau;asphalt
45425190-3;45425190;[5863469326, 5863469325];residential;Rue Sergent Marcel Duhau;asphalt
45425190-4;45425190;[5863469325, 5863469318];residential;Rue Sergent Marcel Duhau;asphalt
45425190-5;45425190;[5863469318, 8138561225, 1797187501];residential;Rue Sergent Marcel Duhau;asphalt
45425190-6;45425190;[1797187501, 8138561224, 570056472, 8138561223, 3874411855];residential;Rue Sergent Marcel Duhau;asphalt
45425190-7;45425190;[3874411855, 8138561219, 570056264];residential;Rue Sergent Marcel Duhau;asphalt
45425192-1;45425192;[577578337, 7612334221];residential;Avenue Docteur Maurice Delay;asphalt
45425192-2;45425192;[7612334221, 3758958749];residential;Avenue Docteur Maurice Delay;asphalt
45425192-3;45425192;[3758958749, 7612334220, 1306938062];residential;Avenue Docteur Maurice Delay;asphalt
45438942-1;45438942;[570056307, 9505377008, 6212829704, 3758959481];residential;Rue Jules Balasque;asphalt
45438942-2;45438942;[3758959481, 5824252282];residential;Rue Jules Balasque;asphalt
45438942-3;45438942;[5824252282, 6212829703, 3585262593, 570056302, 5824252281, 4807230830];residential;Rue Jules Balasque;asphalt
45438942-4;45438942;[4807230830, 7556463993];residential;Rue Jules Balasque;asphalt
45438942-5;45438942;[7556463993, 5824252280, 4807230836];residential;Rue Jules Balasque;asphalt
45438942-6;45438942;[4807230836, 577898279, 6212829702, 570056299];residential;Rue Jules Balasque;asphalt
45453471-1;45453471;[3686722555, 7003875546, 11283173248];footway;Rue de la Cabotte;asphalt
45453471-2;45453471;[11283173248, 1694774128, 5484289583, 1694774136];footway;Rue de la Cabotte;asphalt
45453473-1;45453473;[570750533, 7003820160];secondary;Rue Maubec;asphalt
45453473-2;45453473;[7003820160, 8251249512];secondary;Rue Maubec;asphalt
45453482-1;45453482;[254053872, 11283173256];residential;Rue Tombeloli;asphalt
45453482-2;45453482;[11283173256, 5484289616, 3055034766, 5484289606];residential;Rue Tombeloli;asphalt
45453482-3;45453482;[5484289606, 578393996];residential;Rue Tombeloli;asphalt
45456373-1;45456373;[254053891, 7547642596, 5487050084, 3770909478, 1890041713, 254053892];service;Avenue Maréchal Leclerc;
45456373-2;45456373;[254053892, 5487050085, 5487050081, 5487050086, 254053894];service;Avenue Maréchal Leclerc;
45457113-1;45457113;[254053905, 3605927461];residential;Allée des Roses;asphalt
45457113-2;45457113;[3605927461, 578474134];residential;Allée des Roses;asphalt
46623741-1;46623741;[255402743, 3554296011];residential;Avenue Maréchal Foch;
46623741-2;46623741;[3554296011, 5926935761];residential;Avenue Maréchal Foch;
46623741-3;46623741;[5926935761, 10781733740, 5926935754];residential;Avenue Maréchal Foch;
46623741-4;46623741;[5926935754, 2024619913, 10781733741, 3247798529];residential;Avenue Maréchal Foch;
46623741-5;46623741;[3247798529, 3554296012, 704988995];residential;Avenue Maréchal Foch;
46623745-1;46623745;[595783457, 704990062];tertiary;Avenue Dubrocq;asphalt
